estimate,model
-0.156703577977641,sibling variety score (Peterson, 2000)
0.156441599998262,sibling variety score (Peterson, 2000)
0.455999870149108,sibling variety score (Peterson, 2000)
0.0267872418024482,sibling variety score (Peterson, 2000)
0.0511119376965903,sibling variety score (Peterson, 2000)
0.220270051088392,sibling variety score (Peterson, 2000)
0.169286182207754,sibling variety score (Peterson, 2000)
0.220088106384838,sibling variety score (Peterson, 2000)
0.48477373402594,sibling variety score (Peterson, 2000)
0.158800384395732,sibling variety score (Peterson, 2000)
0.0925696626575482,sibling variety score (Peterson, 2000)
0.203081914229749,sibling variety score (Peterson, 2000)
0.189086539933561,sibling variety score (Peterson, 2000)
0.114466271548362,sibling variety score (Peterson, 2000)
0.234720098194959,sibling variety score (Peterson, 2000)
0.0404479993060367,sibling variety score (Peterson, 2000)
-0.109673069512876,sibling variety score (Peterson, 2000)
0.0604510865687813,sibling variety score (Peterson, 2000)
0.316876756920385,sibling variety score (Peterson, 2000)
0.394245106880701,sibling variety score (Peterson, 2000)
0.383006549074539,sibling variety score (Peterson, 2000)
0.13758539450511,sibling variety score (Peterson, 2000)
0.292378192459189,sibling variety score (Peterson, 2000)
0.407589874018492,sibling variety score (Peterson, 2000)
0.453720826096634,sibling variety score (Peterson, 2000)
0.0629551580874854,sibling variety score (Peterson, 2000)
0.166703682364602,sibling variety score (Peterson, 2000)
0.165724628739759,sibling variety score (Peterson, 2000)
0.39316719891754,sibling variety score (Peterson, 2000)
0.154798504852639,sibling variety score (Peterson, 2000)
0.20486435091418,sibling variety score (Peterson, 2000)
0.286030988224975,sibling variety score (Peterson, 2000)
0.161546203743453,sibling variety score (Peterson, 2000)
-0.24449495595918,sibling variety score (Peterson, 2000)
0.277615983772275,sibling variety score (Peterson, 2000)
0.381747882225626,sibling variety score (Peterson, 2000)
0.254396628113903,sibling variety score (Peterson, 2000)
0.257652121328343,sibling variety score (Peterson, 2000)
0.349467053674979,sibling variety score (Peterson, 2000)
0.132814178191771,sibling variety score (Peterson, 2000)
0.499594667530514,sibling variety score (Peterson, 2000)
0.397001759265088,sibling variety score (Peterson, 2000)
0.336920720098968,sibling variety score (Peterson, 2000)
0.711679674199141,sibling variety score (Peterson, 2000)
-0.0963914543879558,sibling variety score (Peterson, 2000)
0.153229105057233,sibling variety score (Peterson, 2000)
0.371495798061667,sibling variety score (Peterson, 2000)
-0.0400245627638071,sibling variety score (Peterson, 2000)
0.179469529049144,sibling variety score (Peterson, 2000)
0.339055858568993,sibling variety score (Peterson, 2000)
-0.0816269046528623,sibling variety score (Peterson, 2000)
-0.0296031084624472,sibling variety score (Peterson, 2000)
-0.304265449590068,sibling variety score (Peterson, 2000)
0.458068069498245,sibling variety score (Peterson, 2000)
-0.0220455737926068,sibling variety score (Peterson, 2000)
0.376384957597992,sibling variety score (Peterson, 2000)
0.292040729409285,sibling variety score (Peterson, 2000)
0.0548767098545359,sibling variety score (Peterson, 2000)
0.091557273626576,sibling variety score (Peterson, 2000)
0.0760204497039704,sibling variety score (Peterson, 2000)
0.0570592391714445,sibling variety score (Peterson, 2000)
0.491251893175974,sibling variety score (Peterson, 2000)
0.0947680906491192,sibling variety score (Peterson, 2000)
0.174644707126989,sibling variety score (Peterson, 2000)
0.183309882893143,sibling variety score (Peterson, 2000)
0.0785139157064699,sibling variety score (Peterson, 2000)
0.16248456998863,sibling variety score (Peterson, 2000)
0.0928527739323924,sibling variety score (Peterson, 2000)
0.331893343062917,sibling variety score (Peterson, 2000)
0.34483446092197,sibling variety score (Peterson, 2000)
0.230569423769304,sibling variety score (Peterson, 2000)
0.0624738570341457,sibling variety score (Peterson, 2000)
0.205828140438366,sibling variety score (Peterson, 2000)
0.362262201717284,sibling variety score (Peterson, 2000)
0.00619152674376888,sibling variety score (Peterson, 2000)
0.0466037977264084,sibling variety score (Peterson, 2000)
0.0214195953031576,sibling variety score (Peterson, 2000)
0.214578338463925,sibling variety score (Peterson, 2000)
-0.0000957722022813376,sibling variety score (Peterson, 2000)
0.462335907220577,sibling variety score (Peterson, 2000)
0.514942786997274,sibling variety score (Peterson, 2000)
-0.0767871103827571,sibling variety score (Peterson, 2000)
0.131921651092954,sibling variety score (Peterson, 2000)
-0.0120459997078591,sibling variety score (Peterson, 2000)
0.280421411058095,sibling variety score (Peterson, 2000)
0.436266763585399,sibling variety score (Peterson, 2000)
0.208943230810695,sibling variety score (Peterson, 2000)
0.315587804212592,sibling variety score (Peterson, 2000)
0.162431342520563,sibling variety score (Peterson, 2000)
0.351551385373344,sibling variety score (Peterson, 2000)
0.428381219471664,sibling variety score (Peterson, 2000)
-0.109939800435238,sibling variety score (Peterson, 2000)
0.249404045392826,sibling variety score (Peterson, 2000)
0.334666702319145,sibling variety score (Peterson, 2000)
0.128529323860802,sibling variety score (Peterson, 2000)
0.0858269441436401,sibling variety score (Peterson, 2000)
0.245049258630885,sibling variety score (Peterson, 2000)
0.15258209013771,sibling variety score (Peterson, 2000)
0.210550621743363,sibling variety score (Peterson, 2000)
0.127644529262117,sibling variety score (Peterson, 2000)
0.131025580107539,sibling variety score (Peterson, 2000)
0.392123118690395,sibling variety score (Peterson, 2000)
0.403562464273109,sibling variety score (Peterson, 2000)
0.668684175293596,sibling variety score (Peterson, 2000)
-0.00367960301175318,sibling variety score (Peterson, 2000)
0.282481056529288,sibling variety score (Peterson, 2000)
0.499787799864855,sibling variety score (Peterson, 2000)
0.303373132893783,sibling variety score (Peterson, 2000)
0.235216820515812,sibling variety score (Peterson, 2000)
0.322405545316721,sibling variety score (Peterson, 2000)
0.167894990097525,sibling variety score (Peterson, 2000)
0.344161064894084,sibling variety score (Peterson, 2000)
0.233428896473667,sibling variety score (Peterson, 2000)
0.24090025393885,sibling variety score (Peterson, 2000)
0.201497424307072,sibling variety score (Peterson, 2000)
0.0547279006975299,sibling variety score (Peterson, 2000)
0.526075846365269,sibling variety score (Peterson, 2000)
0.215452780908842,sibling variety score (Peterson, 2000)
0.25805571266736,sibling variety score (Peterson, 2000)
0.125410567575676,sibling variety score (Peterson, 2000)
-0.0271799346863188,sibling variety score (Peterson, 2000)
-0.175253522069181,sibling variety score (Peterson, 2000)
-0.292641049942128,sibling variety score (Peterson, 2000)
0.605747528140507,sibling variety score (Peterson, 2000)
0.578236546701655,sibling variety score (Peterson, 2000)
0.578873119975802,sibling variety score (Peterson, 2000)
0.42296100153596,sibling variety score (Peterson, 2000)
0.565883947819542,sibling variety score (Peterson, 2000)
0.322168145816905,sibling variety score (Peterson, 2000)
0.665109023786952,sibling variety score (Peterson, 2000)
0.224644876061474,sibling variety score (Peterson, 2000)
0.446972196437665,sibling variety score (Peterson, 2000)
0.276409937257886,sibling variety score (Peterson, 2000)
0.22273398258851,sibling variety score (Peterson, 2000)
0.210031338737893,sibling variety score (Peterson, 2000)
0.409600074631808,sibling variety score (Peterson, 2000)
0.434421578056392,sibling variety score (Peterson, 2000)
0.238359868181093,sibling variety score (Peterson, 2000)
0.40779284531457,sibling variety score (Peterson, 2000)
0.203726933944691,sibling variety score (Peterson, 2000)
0.286513644861056,sibling variety score (Peterson, 2000)
-0.176858290596396,sibling variety score (Peterson, 2000)
0.636667971567795,sibling variety score (Peterson, 2000)
0.455369225279777,sibling variety score (Peterson, 2000)
0.19548966140732,sibling variety score (Peterson, 2000)
-0.0760240586518902,sibling variety score (Peterson, 2000)
0.14959549199439,sibling variety score (Peterson, 2000)
0.142091973762928,sibling variety score (Peterson, 2000)
0.206716134172892,sibling variety score (Peterson, 2000)
0.173223762237529,sibling variety score (Peterson, 2000)
0.132867334139993,sibling variety score (Peterson, 2000)
0.261650813065898,sibling variety score (Peterson, 2000)
0.265788638878462,sibling variety score (Peterson, 2000)
0.224060853122989,sibling variety score (Peterson, 2000)
0.509482338238755,sibling variety score (Peterson, 2000)
0.0713297339013256,sibling variety score (Peterson, 2000)
0.384262421266123,sibling variety score (Peterson, 2000)
-0.00891577609447426,sibling variety score (Peterson, 2000)
-0.0129459067786468,sibling variety score (Peterson, 2000)
0.406030433861283,sibling variety score (Peterson, 2000)
0.428871140283487,sibling variety score (Peterson, 2000)
0.0321811973333689,sibling variety score (Peterson, 2000)
0.0929709012163163,sibling variety score (Peterson, 2000)
0.458030648611314,sibling variety score (Peterson, 2000)
0.223444433384735,sibling variety score (Peterson, 2000)
0.356584705732488,sibling variety score (Peterson, 2000)
0.261416772615341,sibling variety score (Peterson, 2000)
0.119224933449993,sibling variety score (Peterson, 2000)
0.239030607974775,sibling variety score (Peterson, 2000)
0.132093655283756,sibling variety score (Peterson, 2000)
0.514774458104307,sibling variety score (Peterson, 2000)
0.168009814409918,sibling variety score (Peterson, 2000)
0.337268931999402,sibling variety score (Peterson, 2000)
0.39155586623262,sibling variety score (Peterson, 2000)
0.389942978816622,sibling variety score (Peterson, 2000)
-0.0554388208031961,sibling variety score (Peterson, 2000)
0.181169614054601,sibling variety score (Peterson, 2000)
0.273685570977804,sibling variety score (Peterson, 2000)
0.302984779730527,sibling variety score (Peterson, 2000)
0.272653365118452,sibling variety score (Peterson, 2000)
0.239266684401009,sibling variety score (Peterson, 2000)
0.233866687671874,sibling variety score (Peterson, 2000)
0.257338654793604,sibling variety score (Peterson, 2000)
0.0919788339570856,sibling variety score (Peterson, 2000)
0.00347264379661908,sibling variety score (Peterson, 2000)
0.117589230895261,sibling variety score (Peterson, 2000)
0.131960865429586,sibling variety score (Peterson, 2000)
0.150626161714998,sibling variety score (Peterson, 2000)
0.0338429623785511,sibling variety score (Peterson, 2000)
0.492328527933552,sibling variety score (Peterson, 2000)
0.0565637057697061,sibling variety score (Peterson, 2000)
0.239475628525621,sibling variety score (Peterson, 2000)
0.455593274639682,sibling variety score (Peterson, 2000)
0.222193363601818,sibling variety score (Peterson, 2000)
0.133311240081416,sibling variety score (Peterson, 2000)
0.234697692790008,sibling variety score (Peterson, 2000)
0.330260540868362,sibling variety score (Peterson, 2000)
0.0850549889150122,sibling variety score (Peterson, 2000)
0.20602252257552,sibling variety score (Peterson, 2000)
-0.108960404180662,sibling variety score (Peterson, 2000)
0.71539785672596,sibling variety score (Peterson, 2000)
0.860054834945672,sibling variety score (Peterson, 2000)
0.232438094487723,sibling variety score (Peterson, 2000)
0.0391567123999966,sibling variety score (Peterson, 2000)
0.288873210852414,sibling variety score (Peterson, 2000)
0.202734921615728,sibling variety score (Peterson, 2000)
-0.340166294770888,sibling variety score (Peterson, 2000)
-0.0868132815425337,sibling variety score (Peterson, 2000)
0.0639450496019183,sibling variety score (Peterson, 2000)
0.414053515970151,sibling variety score (Peterson, 2000)
0.417132261369231,sibling variety score (Peterson, 2000)
0.49637673102522,sibling variety score (Peterson, 2000)
0.382527387633439,sibling variety score (Peterson, 2000)
0.581134949665628,sibling variety score (Peterson, 2000)
0.0217505092795285,sibling variety score (Peterson, 2000)
0.0663979720843122,sibling variety score (Peterson, 2000)
0.417701185866337,sibling variety score (Peterson, 2000)
0.270454963894977,sibling variety score (Peterson, 2000)
0.224170700445735,sibling variety score (Peterson, 2000)
0.301702754594164,sibling variety score (Peterson, 2000)
0.0619360161981744,sibling variety score (Peterson, 2000)
0.220459905679549,sibling variety score (Peterson, 2000)
0.202541230200604,sibling variety score (Peterson, 2000)
0.166789593352328,sibling variety score (Peterson, 2000)
0.311174726273688,sibling variety score (Peterson, 2000)
0.264940832792761,sibling variety score (Peterson, 2000)
0.0278055332997865,sibling variety score (Peterson, 2000)
0.22667282319131,sibling variety score (Peterson, 2000)
0.0946024030406023,sibling variety score (Peterson, 2000)
-0.0526792894436989,sibling variety score (Peterson, 2000)
0.549959666444423,sibling variety score (Peterson, 2000)
0.0940376239524168,sibling variety score (Peterson, 2000)
0.403923830442114,sibling variety score (Peterson, 2000)
0.309825931029724,sibling variety score (Peterson, 2000)
0.225880033144827,sibling variety score (Peterson, 2000)
0.318533645071203,sibling variety score (Peterson, 2000)
-0.0602101178650027,sibling variety score (Peterson, 2000)
-0.00302492082893914,sibling variety score (Peterson, 2000)
0.355296352717577,sibling variety score (Peterson, 2000)
0.244764502890245,sibling variety score (Peterson, 2000)
0.132619806677555,sibling variety score (Peterson, 2000)
0.590983113951203,sibling variety score (Peterson, 2000)
0.562719396883709,sibling variety score (Peterson, 2000)
0.148804785393512,sibling variety score (Peterson, 2000)
0.448420858431841,sibling variety score (Peterson, 2000)
0.348309291842293,sibling variety score (Peterson, 2000)
0.215240478487595,sibling variety score (Peterson, 2000)
-0.134271494302977,sibling variety score (Peterson, 2000)
0.569741079033088,sibling variety score (Peterson, 2000)
0.150088377130278,sibling variety score (Peterson, 2000)
0.221504056987694,sibling variety score (Peterson, 2000)
0.135642080815147,sibling variety score (Peterson, 2000)
0.289955074289242,sibling variety score (Peterson, 2000)
0.330972720776334,sibling variety score (Peterson, 2000)
0.153104533396005,sibling variety score (Peterson, 2000)
0.429284319430889,sibling variety score (Peterson, 2000)
0.141001442163986,sibling variety score (Peterson, 2000)
0.0687191110003365,sibling variety score (Peterson, 2000)
0.558143899639263,sibling variety score (Peterson, 2000)
0.05284684366764,sibling variety score (Peterson, 2000)
0.391969960862141,sibling variety score (Peterson, 2000)
0.364764932950204,sibling variety score (Peterson, 2000)
0.342979902909681,sibling variety score (Peterson, 2000)
0.444456727895196,sibling variety score (Peterson, 2000)
-0.0103397586873797,sibling variety score (Peterson, 2000)
-0.0321923907891515,sibling variety score (Peterson, 2000)
0.194103201361163,sibling variety score (Peterson, 2000)
0.264376183803088,sibling variety score (Peterson, 2000)
0.371092718746243,sibling variety score (Peterson, 2000)
-0.0444390582067537,sibling variety score (Peterson, 2000)
0.231331178694132,sibling variety score (Peterson, 2000)
0.283495391098902,sibling variety score (Peterson, 2000)
0.405653200895302,sibling variety score (Peterson, 2000)
0.549806750336234,sibling variety score (Peterson, 2000)
0.530012313051738,sibling variety score (Peterson, 2000)
0.390129266855782,sibling variety score (Peterson, 2000)
0.370702679719719,sibling variety score (Peterson, 2000)
0.305391002401216,sibling variety score (Peterson, 2000)
0.101299700433863,sibling variety score (Peterson, 2000)
0.181008596407609,sibling variety score (Peterson, 2000)
0.520650608102006,sibling variety score (Peterson, 2000)
0.545737610608409,sibling variety score (Peterson, 2000)
0.026751824011821,sibling variety score (Peterson, 2000)
0.349750823928498,sibling variety score (Peterson, 2000)
0.158561309956751,sibling variety score (Peterson, 2000)
0.340148768673251,sibling variety score (Peterson, 2000)
-0.121509620547799,sibling variety score (Peterson, 2000)
0.120958272311837,sibling variety score (Peterson, 2000)
0.332031001795863,sibling variety score (Peterson, 2000)
0.443176397562938,sibling variety score (Peterson, 2000)
0.55916699215157,sibling variety score (Peterson, 2000)
0.203012681698241,sibling variety score (Peterson, 2000)
0.0835732688667286,sibling variety score (Peterson, 2000)
0.464807411763361,sibling variety score (Peterson, 2000)
0.125355935857309,sibling variety score (Peterson, 2000)
0.38499104660169,sibling variety score (Peterson, 2000)
0.210120718643166,sibling variety score (Peterson, 2000)
0.243247338296926,sibling variety score (Peterson, 2000)
0.266986980664725,sibling variety score (Peterson, 2000)
0.133645628300243,sibling variety score (Peterson, 2000)
0.350997220683303,sibling variety score (Peterson, 2000)
0.428788450225794,sibling variety score (Peterson, 2000)
0.28210340362991,sibling variety score (Peterson, 2000)
0.227281774405687,sibling variety score (Peterson, 2000)
0.288303471877121,sibling variety score (Peterson, 2000)
-0.0482608939273984,sibling variety score (Peterson, 2000)
0.0385058668816011,sibling variety score (Peterson, 2000)
-0.0106512779952231,sibling variety score (Peterson, 2000)
0.560854540902218,sibling variety score (Peterson, 2000)
0.256122821163654,sibling variety score (Peterson, 2000)
0.357513366236667,sibling variety score (Peterson, 2000)
-0.20236100434556,sibling variety score (Peterson, 2000)
0.457275494957682,sibling variety score (Peterson, 2000)
-0.00620648359835773,sibling variety score (Peterson, 2000)
0.283507195612482,sibling variety score (Peterson, 2000)
0.250555305225935,sibling variety score (Peterson, 2000)
0.0324113839637468,sibling variety score (Peterson, 2000)
0.0999591329049696,sibling variety score (Peterson, 2000)
0.101506653294254,sibling variety score (Peterson, 2000)
0.525410924996006,sibling variety score (Peterson, 2000)
0.23157981204146,sibling variety score (Peterson, 2000)
-0.232963228629643,sibling variety score (Peterson, 2000)
-0.238178378808305,sibling variety score (Peterson, 2000)
0.00228586618535554,sibling variety score (Peterson, 2000)
-0.158619651811407,sibling variety score (Peterson, 2000)
0.0619467059051443,sibling variety score (Peterson, 2000)
0.297560349731769,sibling variety score (Peterson, 2000)
-0.00866714196724032,sibling variety score (Peterson, 2000)
0.362869555465907,sibling variety score (Peterson, 2000)
0.468413255819319,sibling variety score (Peterson, 2000)
0.516564269676898,sibling variety score (Peterson, 2000)
0.0385107238081131,sibling variety score (Peterson, 2000)
0.025897713665852,sibling variety score (Peterson, 2000)
0.0704690224594999,sibling variety score (Peterson, 2000)
0.0143771981192187,sibling variety score (Peterson, 2000)
-0.040348717694707,sibling variety score (Peterson, 2000)
0.225394434799037,sibling variety score (Peterson, 2000)
0.159856432362794,sibling variety score (Peterson, 2000)
0.171867087724525,sibling variety score (Peterson, 2000)
0.390893562129894,sibling variety score (Peterson, 2000)
-0.156274377869407,sibling variety score (Peterson, 2000)
0.197865204703655,sibling variety score (Peterson, 2000)
0.445439787015707,sibling variety score (Peterson, 2000)
0.345004747702339,sibling variety score (Peterson, 2000)
0.498142748782297,sibling variety score (Peterson, 2000)
0.284665562680739,sibling variety score (Peterson, 2000)
0.3044603696876,sibling variety score (Peterson, 2000)
0.0262697755455812,sibling variety score (Peterson, 2000)
0.0637946524209634,sibling variety score (Peterson, 2000)
0.281744953666143,sibling variety score (Peterson, 2000)
0.390384856938977,sibling variety score (Peterson, 2000)
0.242472647048759,sibling variety score (Peterson, 2000)
0.317153844014845,sibling variety score (Peterson, 2000)
0.677804344414449,sibling variety score (Peterson, 2000)
0.428819278724724,sibling variety score (Peterson, 2000)
0.173241220466134,sibling variety score (Peterson, 2000)
0.297040931107402,sibling variety score (Peterson, 2000)
0.285891448529286,sibling variety score (Peterson, 2000)
-0.0927333368889288,sibling variety score (Peterson, 2000)
0.572643040692472,sibling variety score (Peterson, 2000)
0.161774581041517,sibling variety score (Peterson, 2000)
0.096284931246497,sibling variety score (Peterson, 2000)
0.438369495353521,sibling variety score (Peterson, 2000)
-0.0853546835299956,sibling variety score (Peterson, 2000)
0.0681442703919443,sibling variety score (Peterson, 2000)
0.50773396845463,sibling variety score (Peterson, 2000)
0.112716822490002,sibling variety score (Peterson, 2000)
0.290932843758582,sibling variety score (Peterson, 2000)
-0.0208235734793387,sibling variety score (Peterson, 2000)
0.184781319829791,sibling variety score (Peterson, 2000)
-0.0584152131220024,sibling variety score (Peterson, 2000)
0.0372525242305402,sibling variety score (Peterson, 2000)
0.19694245132918,sibling variety score (Peterson, 2000)
0.16649334548929,sibling variety score (Peterson, 2000)
0.165253263570417,sibling variety score (Peterson, 2000)
0.291216758312808,sibling variety score (Peterson, 2000)
0.407554003991214,sibling variety score (Peterson, 2000)
0.0926795656173804,sibling variety score (Peterson, 2000)
0.417753299701196,sibling variety score (Peterson, 2000)
-0.106663477212618,sibling variety score (Peterson, 2000)
0.286281479710648,sibling variety score (Peterson, 2000)
0.112236411014608,sibling variety score (Peterson, 2000)
0.165968873826311,sibling variety score (Peterson, 2000)
0.289573148527056,sibling variety score (Peterson, 2000)
-0.0391676353217814,sibling variety score (Peterson, 2000)
-0.0307868340459041,sibling variety score (Peterson, 2000)
0.113613231368848,sibling variety score (Peterson, 2000)
-0.150199243275298,sibling variety score (Peterson, 2000)
0.327877802248673,sibling variety score (Peterson, 2000)
0.203456842386276,sibling variety score (Peterson, 2000)
0.350146584608925,sibling variety score (Peterson, 2000)
0.155719705038245,sibling variety score (Peterson, 2000)
0.265227391832478,sibling variety score (Peterson, 2000)
0.269408193004778,sibling variety score (Peterson, 2000)
0.133014752722845,sibling variety score (Peterson, 2000)
0.216723159502024,sibling variety score (Peterson, 2000)
0.146420213010577,sibling variety score (Peterson, 2000)
0.29731670222506,sibling variety score (Peterson, 2000)
0.145874951964173,sibling variety score (Peterson, 2000)
0.146640270541251,sibling variety score (Peterson, 2000)
0.17506443725017,sibling variety score (Peterson, 2000)
0.399364810267347,sibling variety score (Peterson, 2000)
-0.0748564727519778,sibling variety score (Peterson, 2000)
0.486272092232731,sibling variety score (Peterson, 2000)
0.4470318925937,sibling variety score (Peterson, 2000)
0.21747666087686,sibling variety score (Peterson, 2000)
0.0893082875649919,sibling variety score (Peterson, 2000)
0.283492934561336,sibling variety score (Peterson, 2000)
0.34678790839676,sibling variety score (Peterson, 2000)
-0.0515698445346771,sibling variety score (Peterson, 2000)
-0.029986338620994,sibling variety score (Peterson, 2000)
0.0488799755661897,sibling variety score (Peterson, 2000)
0.214076858033336,sibling variety score (Peterson, 2000)
0.159699306163135,sibling variety score (Peterson, 2000)
0.261528748620021,sibling variety score (Peterson, 2000)
0.1838151966535,sibling variety score (Peterson, 2000)
0.178472126256629,sibling variety score (Peterson, 2000)
-0.0435715796236564,sibling variety score (Peterson, 2000)
0.0996297641883223,sibling variety score (Peterson, 2000)
-0.0232186170755628,sibling variety score (Peterson, 2000)
0.184986645287779,sibling variety score (Peterson, 2000)
0.400241503196572,sibling variety score (Peterson, 2000)
0.148220097076805,sibling variety score (Peterson, 2000)
0.160748165033193,sibling variety score (Peterson, 2000)
0.498447246048959,sibling variety score (Peterson, 2000)
0.300635261205588,sibling variety score (Peterson, 2000)
0.0529306030320497,sibling variety score (Peterson, 2000)
-0.0202431408536333,sibling variety score (Peterson, 2000)
-0.126482301371452,sibling variety score (Peterson, 2000)
-0.0573653891762287,sibling variety score (Peterson, 2000)
-0.124210425290423,sibling variety score (Peterson, 2000)
0.24304150881854,sibling variety score (Peterson, 2000)
0.441767065155623,sibling variety score (Peterson, 2000)
0.301047057956123,sibling variety score (Peterson, 2000)
0.46793165019584,sibling variety score (Peterson, 2000)
0.307364713722545,sibling variety score (Peterson, 2000)
0.23731513719467,sibling variety score (Peterson, 2000)
0.275559177639033,sibling variety score (Peterson, 2000)
-0.0111414076665756,sibling variety score (Peterson, 2000)
0.541865477480826,sibling variety score (Peterson, 2000)
0.422617447380343,sibling variety score (Peterson, 2000)
0.535939173151589,sibling variety score (Peterson, 2000)
0.576324871249891,sibling variety score (Peterson, 2000)
0.212943704220377,sibling variety score (Peterson, 2000)
0.116681164065921,sibling variety score (Peterson, 2000)
0.235564007379083,sibling variety score (Peterson, 2000)
0.230066547013923,sibling variety score (Peterson, 2000)
0.126610096214738,sibling variety score (Peterson, 2000)
0.151873742112477,sibling variety score (Peterson, 2000)
0.323204018068518,sibling variety score (Peterson, 2000)
0.147510112118204,sibling variety score (Peterson, 2000)
0.419308730516306,sibling variety score (Peterson, 2000)
0.289549895865618,sibling variety score (Peterson, 2000)
-0.0448522303909585,sibling variety score (Peterson, 2000)
0.147188165042597,sibling variety score (Peterson, 2000)
0.335817192613183,sibling variety score (Peterson, 2000)
0.402591223318951,sibling variety score (Peterson, 2000)
0.0501740352560064,sibling variety score (Peterson, 2000)
0.389387840477772,sibling variety score (Peterson, 2000)
0.249451977057007,sibling variety score (Peterson, 2000)
0.0719291092377304,sibling variety score (Peterson, 2000)
0.391858401383026,sibling variety score (Peterson, 2000)
0.463530681908323,sibling variety score (Peterson, 2000)
0.0917894446913235,sibling variety score (Peterson, 2000)
-0.00566507252845696,sibling variety score (Peterson, 2000)
0.195154812316309,sibling variety score (Peterson, 2000)
0.24182906754972,sibling variety score (Peterson, 2000)
0.157799177336681,sibling variety score (Peterson, 2000)
0.256254297459578,sibling variety score (Peterson, 2000)
0.0247057289807549,sibling variety score (Peterson, 2000)
-0.172259583105172,sibling variety score (Peterson, 2000)
-0.0243050329536522,sibling variety score (Peterson, 2000)
0.172974069325207,sibling variety score (Peterson, 2000)
0.206598632847986,sibling variety score (Peterson, 2000)
0.219197026643054,sibling variety score (Peterson, 2000)
0.221960990256046,sibling variety score (Peterson, 2000)
0.285471438444119,sibling variety score (Peterson, 2000)
-0.0186876530990249,sibling variety score (Peterson, 2000)
0.408462557682535,sibling variety score (Peterson, 2000)
0.123999860270316,sibling variety score (Peterson, 2000)
0.264813570393735,sibling variety score (Peterson, 2000)
0.0135802846956288,sibling variety score (Peterson, 2000)
0.161368833191277,sibling variety score (Peterson, 2000)
0.253208484056675,sibling variety score (Peterson, 2000)
0.139689716018982,sibling variety score (Peterson, 2000)
-0.13726406849247,sibling variety score (Peterson, 2000)
-0.00122120118102859,sibling variety score (Peterson, 2000)
-0.191429921612806,sibling variety score (Peterson, 2000)
0.221906549477256,sibling variety score (Peterson, 2000)
0.129224018640861,sibling variety score (Peterson, 2000)
0.307901485596046,sibling variety score (Peterson, 2000)
0.151260512981852,sibling variety score (Peterson, 2000)
0.47541777616925,sibling variety score (Peterson, 2000)
0.120962089477395,sibling variety score (Peterson, 2000)
0.281022535936003,sibling variety score (Peterson, 2000)
0.0296021249613894,sibling variety score (Peterson, 2000)
0.22727228823373,sibling variety score (Peterson, 2000)
0.148754382303726,sibling variety score (Peterson, 2000)
-0.0301555970601876,sibling variety score (Peterson, 2000)
0.305102358442605,sibling variety score (Peterson, 2000)
-0.0311036540804213,sibling variety score (Peterson, 2000)
0.204321624835715,sibling variety score (Peterson, 2000)
0.153619785234175,sibling variety score (Peterson, 2000)
0.0529745699124754,sibling variety score (Peterson, 2000)
0.343040439424144,sibling variety score (Peterson, 2000)
0.293144627471332,sibling variety score (Peterson, 2000)
-0.167826112253093,sibling variety score (Peterson, 2000)
0.0220691035583607,sibling variety score (Peterson, 2000)
-0.00780582072899162,sibling variety score (Peterson, 2000)
0.00428604568060229,sibling variety score (Peterson, 2000)
0.0136413271651285,sibling variety score (Peterson, 2000)
-0.00634015290645925,sibling variety score (Peterson, 2000)
0.398619952462222,sibling variety score (Peterson, 2000)
0.0416209061852496,sibling variety score (Peterson, 2000)
0.209953469306604,sibling variety score (Peterson, 2000)
0.32151115056228,sibling variety score (Peterson, 2000)
0.235121992858597,sibling variety score (Peterson, 2000)
0.269202037880294,sibling variety score (Peterson, 2000)
0.535485132800696,sibling variety score (Peterson, 2000)
0.329346197354524,sibling variety score (Peterson, 2000)
0.255371613046951,sibling variety score (Peterson, 2000)
0.0209576183357668,sibling variety score (Peterson, 2000)
0.156915919055977,sibling variety score (Peterson, 2000)
0.322838599356558,sibling variety score (Peterson, 2000)
0.427894868025294,sibling variety score (Peterson, 2000)
0.350013630189323,sibling variety score (Peterson, 2000)
0.263680562315607,sibling variety score (Peterson, 2000)
0.242347212251256,sibling variety score (Peterson, 2000)
0.112844332767304,sibling variety score (Peterson, 2000)
0.238482028467879,sibling variety score (Peterson, 2000)
0.205826567242087,sibling variety score (Peterson, 2000)
0.452004757686477,sibling variety score (Peterson, 2000)
0.368504902616792,sibling variety score (Peterson, 2000)
0.0996900658812835,sibling variety score (Peterson, 2000)
0.290381915892058,sibling variety score (Peterson, 2000)
0.336793234082415,sibling variety score (Peterson, 2000)
0.0959884181950152,sibling variety score (Peterson, 2000)
0.114016157067422,sibling variety score (Peterson, 2000)
0.478128919692699,sibling variety score (Peterson, 2000)
0.322785453119865,sibling variety score (Peterson, 2000)
0.241364556956811,sibling variety score (Peterson, 2000)
0.232151748461154,sibling variety score (Peterson, 2000)
0.203341304606086,sibling variety score (Peterson, 2000)
0.206918116232217,sibling variety score (Peterson, 2000)
0.352660528080164,sibling variety score (Peterson, 2000)
0.333085881566894,sibling variety score (Peterson, 2000)
0.432414022940021,sibling variety score (Peterson, 2000)
0.00135907291063522,sibling variety score (Peterson, 2000)
0.41917587776453,sibling variety score (Peterson, 2000)
0.163953243285082,sibling variety score (Peterson, 2000)
0.18057343075522,sibling variety score (Peterson, 2000)
0.326860799985497,sibling variety score (Peterson, 2000)
